id,otel_id,otel_ad,yorum,opinion,score
688,255,Kaya Maris Hotel,"Pozitif yonu, personel cok yardimci oldu",olumlu,0.9974820613861084
689,255,Kaya Maris Hotel,"Pozitif yonu, Konum Manzara  Temizlik  Calisan Yemek  cok hos",olumlu,0.9991306066513062
690,255,Kaya Maris Hotel,"Negatif yonu, Herhangi olumsuz bir durum olmadi",olumlu,0.8926732540130615
732,257,Latanya Palm Hotel,"Pozitif yonu, Odalari gayet buyuk ve rahatti ferahti",olumlu,0.9983500838279724
915,153,Dragut Point South Hotel,"Negatif yonu, Yemeklerin kalitesizligi",olumsuz,0.997795581817627
691,255,Kaya Maris Hotel,"Pozitif yonu, Yiyecek/icecek imkanlari gayet yeterliydi, her gun oda temizligimiz yapildi o konu da da cok memnun kaldik. Calisan garsonlar, temizlik yapan gorevliler cok nazikti",olumlu,0.9983744025230408
692,255,Kaya Maris Hotel,"Negatif yonu, Idare kismindaki kisiler cok kabaydilar, senzlonglar yetersiz oldugu icin cok erken saatlerde sahile gidip senzlong tutmamiz gerekti. Kanal calismasi tatil sezonunda yapildigi icin denize girerken kanalizasyon kokusu esliginde denize girmek zorunda kaldik, rahatsizligimizi dile getirdigimizde de mantiksizlikla suclandik. Plaj kismi cok dar ve denizi cakil taslariyla dolu bu yuzden ayaklarimiz baya tahris oldu.",olumsuz,0.9766656160354614
693,255,Kaya Maris Hotel,"Pozitif yonu, personel cok yardimci oldu",olumlu,0.9974820613861084
694,255,Kaya Maris Hotel,"Pozitif yonu, Konum Manzara  Temizlik  Calisan Yemek  cok hos",olumlu,0.9991306066513062
695,255,Kaya Maris Hotel,"Negatif yonu, Herhangi olumsuz bir durum olmadi",olumlu,0.8926732540130615
696,26,Nirvana Mediterranean Excellence,"Pozitif yonu, Deniz, yiyecek icecek kalitesi cok iyi. %95 dolulukta hic yogunluk hissedilmedi.",olumlu,0.9968283176422119
697,26,Nirvana Mediterranean Excellence,"Negatif yonu, Ana restoranda izgara bolumu yetersiz kaliyor, bunu asmak icin siparisler masaya servis yapilabilir.",olumsuz,0.9974804520606995
698,26,Nirvana Mediterranean Excellence,"Pozitif yonu, Odalari cok guzel.olanaklari cok",olumlu,0.9985723495483398
699,26,Nirvana Mediterranean Excellence,"Negatif yonu, Plajda garson olabilirdi.sicakta bara gidip kahve almak zor oluyor",olumsuz,0.9817978739738464
700,26,Nirvana Mediterranean Excellence,"Pozitif yonu, Olumlu guler yuzlu tatlis temiz",olumlu,0.9985769987106323
701,26,Nirvana Mediterranean Excellence,"Negatif yonu, Aktiviteler Turklere yonelikte olmali",olumsuz,0.9981842041015625
702,26,Nirvana Mediterranean Excellence,"Pozitif yonu, Konum olark iyi , konser ve dans gosterileri guzel , alacarte restaurantlardan gunduz yararlanmam harka .",olumlu,0.9986454248428345
703,26,Nirvana Mediterranean Excellence,"Negatif yonu, Minibari kaldigim 1 hafta boyunca 2 defa neden minibarim doldurulmadi diye aramam butun arti yonlerinizi siliyor.",olumsuz,0.9991586208343506
704,26,Nirvana Mediterranean Excellence,"Pozitif yonu, Tek kelimeyse harika",olumlu,0.9967822432518005
705,26,Nirvana Mediterranean Excellence,"Pozitif yonu, Deniz, yiyecek icecek kalitesi cok iyi. %95 dolulukta hic yogunluk hissedilmedi.",olumlu,0.9968283176422119
706,26,Nirvana Mediterranean Excellence,"Negatif yonu, Ana restoranda izgara bolumu yetersiz kaliyor, bunu asmak icin siparisler masaya servis yapilabilir.",olumsuz,0.9974804520606995
707,26,Nirvana Mediterranean Excellence,"Pozitif yonu, Odalari cok guzel.olanaklari cok",olumlu,0.9985723495483398
708,26,Nirvana Mediterranean Excellence,"Negatif yonu, Plajda garson olabilirdi.sicakta bara gidip kahve almak zor oluyor",olumsuz,0.9817978739738464
709,26,Nirvana Mediterranean Excellence,"Pozitif yonu, Olumlu guler yuzlu tatlis temiz",olumlu,0.9985769987106323
710,26,Nirvana Mediterranean Excellence,"Negatif yonu, Aktiviteler Turklere yonelikte olmali",olumsuz,0.9981842041015625
711,26,Nirvana Mediterranean Excellence,"Pozitif yonu, Konum olark iyi , konser ve dans gosterileri guzel , alacarte restaurantlardan gunduz yararlanmam harka .",olumlu,0.9986454248428345
712,26,Nirvana Mediterranean Excellence,"Negatif yonu, Minibari kaldigim 1 hafta boyunca 2 defa neden minibarim doldurulmadi diye aramam butun arti yonlerinizi siliyor.",olumsuz,0.9991586208343506
713,26,Nirvana Mediterranean Excellence,"Pozitif yonu, Tek kelimeyse harika",olumlu,0.9967822432518005
714,26,Nirvana Mediterranean Excellence,"Pozitif yonu, Denizdeki taslar temizlenmis kum deniz olarak mukemmel, yemekleri mukemmel, personel guler yuzlu , yine olsa giderim. Aile olarak gittik gayet memnun kaldik.",olumlu,0.9980649948120117
715,26,Nirvana Mediterranean Excellence,"Negatif yonu, Ana bina Aile odasinin Cocuk odalarinin aydinlatmasi daha iyi olabilir",olumsuz,0.9909206032752991
716,26,Nirvana Mediterranean Excellence,"Pozitif yonu, Hersey cok guzeldi, ozellikle Esin ve Irem hanimlarin ilgisi otelinizin hizmet kalitesini en ust duzeye cikariyor, lutfen bu personellerin kiymetini bilin, ailecek cok memnun kaldik. Normalde bu sene sizin oteli 3.siraya yazmistik ama otelin imkanlari ve ilgili personeliniz sayesinde 1 numaraya yukseldiniz bizim icin. Hersey icin tesekkurler O?",olumlu,0.998135507106781
717,26,Nirvana Mediterranean Excellence,"Negatif yonu, Deniz suyu bulanik, kokteyl konusunda daha ozenli davranmali baristalar",olumsuz,0.9941658973693848
718,26,Nirvana Mediterranean Excellence,"Pozitif yonu, Hizmet kalitesi cok guzel cok kaliteli bir otel yemekler harika gercekten cok kaliteli bir otel",olumlu,0.9988328814506531
719,26,Nirvana Mediterranean Excellence,"Negatif yonu, Resepsiyondan havuza ve denize servis olmasi lazim havuz sayisini arttirilabilir bence",olumsuz,0.9984323978424072
720,26,Nirvana Mediterranean Excellence,"Pozitif yonu, Yemekler efsane kaliteli ve lezzetli. Personeller ellerinden gelen herseyi yapiyor. Starbucks, cikolata ve dondurma zaten ayri. Ie seviyede. Konserler de cok iyiydi. Nirvana kalitesi cidden farkliymis",olumlu,0.9983106255531311
721,26,Nirvana Mediterranean Excellence,"Negatif yonu, Animasyonlar gun ici olan biraz yetersiz. Gece 12 gibi muzik bitmeyip baska bir yerde 2-3 e kadar isteyen icin disko olsa daha iyi olabilir",olumsuz,0.9980403184890747
722,26,Nirvana Mediterranean Excellence,"Pozitif yonu, Her anlamda harika bir tatil gecirdik. Olumsuz hicbirsey yasamadik. Personel tek kelimeyle mukemmel. Otel sahane. Otelden ayrilmak cok zor oldu.",olumlu,0.998857855796814
723,27,Orange County Alanya,"Pozitif yonu, Yemek masalarini yuzey mendilleri ile siliyorlar.",olumlu,0.9990250468254089
724,27,Orange County Alanya,"Negatif yonu, Mini bar zorla geliyor, restoranda temiz tabak bulunmuyor, zemin katlarda odalar var hic bir yeri gormuyor.",olumsuz,0.997620165348053
725,27,Orange County Alanya,"Pozitif yonu, Konum Oda  Deniz Mini club",olumlu,0.9985479116439819
726,27,Orange County Alanya,"Negatif yonu, Isi bilmeyen personel ozellikle bardakiler Tesiste karsilama  asistan sorunu var muhatap yok Aqua merdivenleri temizlenmiyor  5 Yildiz otel hizmetini tam anlami ile saglamamaktadir Havuz kokuyor ve temizligi saglaniyor mu tam emin degilim  Yemek cesiti cok ancak her gun benzer yemek cikiyor  Kokteyl konusunda yetersiz Oda da icecek ikrami icin cay,  kahve , isitici bulunmuyor",olumsuz,0.9980271458625793
727,27,Orange County Alanya,"Pozitif yonu, Denizi cok guzel, yemekler gayet yeterli. Oda temizligi cok iyi. Animasyon cok basarili, surekli etkinlik var.",olumlu,0.9925947785377502
728,27,Orange County Alanya,"Negatif yonu, Bar cok zayif, surekli malzeme eksik. Istediginiz ickiyi alamiyorsunuz. Cerez dahi yok. Plajda gunduz acik bar yok, icecek icin ana binaya yonelmeniz lazim.",olumsuz,0.9990048408508301
729,27,Orange County Alanya,"Pozitif yonu, Yeme icme, konumu, iskelesi, Guler yuzlu personel, eglencesi, bari, kumsali, sezlong fazla fazla var,",olumlu,0.9977200627326965
730,27,Orange County Alanya,"Negatif yonu, Olumsuz yonu yok,  Ailecek otel icin yapilan olumsuz yorumlari anlamakta zorluk yasadik.",olumsuz,0.9635924100875854
731,27,Orange County Alanya,"Negatif yonu, Personel sayisi yetersiz yemek yerinde tabak bulamadim bos. Kapali dondurma yok alkoller vasat. Musteri portfoyu cok kotu",olumsuz,0.9953587055206299
733,257,Latanya Palm Hotel,"Negatif yonu, Isitmali havuz vardi fakat isitma acik degildi buz gibiydi.",olumsuz,0.9883632659912109
734,882,Mersoy Exclusive Hotel,"Pozitif yonu, Guzel gunler gecirdim daha once gelseydim keske",olumlu,0.999140202999115
735,882,Mersoy Exclusive Hotel,"Negatif yonu, Sahile mesafeli",olumsuz,0.9960471391677856
736,882,Mersoy Exclusive Hotel,"Pozitif yonu, Denize yakin baska bir sey aramayin",olumlu,0.9973113536834717
737,882,Mersoy Exclusive Hotel,"Negatif yonu, Yemek havuz odalarda yatak sinik saati yok",olumsuz,0.9963386058807373
738,882,Mersoy Exclusive Hotel,"Pozitif yonu, Guzel gunler gecirdim daha once gelseydim keske",olumlu,0.999140202999115
739,882,Mersoy Exclusive Hotel,"Negatif yonu, Sahile mesafeli",olumsuz,0.9960471391677856
740,882,Mersoy Exclusive Hotel,"Pozitif yonu, Denize yakin baska bir sey aramayin",olumlu,0.9973113536834717
741,882,Mersoy Exclusive Hotel,"Negatif yonu, Yemek havuz odalarda yatak sinik saati yok",olumsuz,0.9963386058807373
742,84,Marmaris Beach Hotel,"Pozitif yonu, Denize sifir konumu",olumlu,0.998489499092102
743,84,Marmaris Beach Hotel,"Negatif yonu, Denize bakan odalarda ayri yatakli oda yok",olumsuz,0.9924465417861938
744,84,Marmaris Beach Hotel,"Pozitif yonu, Yok, sadece oda mobilyasi yeni, herkes cok kabaydi.",olumlu,0.9933264851570129
745,84,Marmaris Beach Hotel,"Negatif yonu, Biz Kismi deniz manzarali odayi aldik, fakat odamizdaki cikmamis, uzatmis gittik, 2 kisilik ekonomik odaya cocuk yatagi koymuslar, 3 yetiskiniz biz, soyleyince odayi degistirdiler, ertesi gun, bu odanin girisi var, sizi aldiginiz odaya geciriyoruz dediler, toplandik girdik oda, yan tesisin deposuna bakiyor, 1. Katta ve karanlik. Oysa ki ust katta ve resimde gordugumuz kismi deniz manzarali idi.",olumsuz,0.9954508543014526
746,296,Royal Atlantis Beach,"Pozitif yonu, Plaj genis ve kumluk, girisi cok kolay. Yuruyus alanlari kisa, tam bir aile oteli. Calisanlar cok ilgili ve guleryuzu. Yemekler lezzetli ve guzel.",olumlu,0.9975581765174866
747,296,Royal Atlantis Beach,"Negatif yonu, Eglence saat 23:00'da bitiyor. Otelde konaklayan misafirler yas ortalamasi yuksek. Ickiler bira haric cok kotu.",olumsuz,0.9977508187294006
748,727,Mucho Butik Otel,"Pozitif yonu, uc kisilik arkadas grubuyla kalmaya geldik oda, hem genis hem ferah hem de cok temizdi. konumu da plaja gayet yakindi. calisanlar da guler yuzlulerdi.",olumlu,0.9990148544311523
749,727,Mucho Butik Otel,"Negatif yonu, kahvaltisi idare eder",olumsuz,0.9882522821426392
750,257,Latanya Palm Hotel,"Pozitif yonu, Odalari gayet buyuk ve rahatti ferahti",olumlu,0.9983500838279724
751,257,Latanya Palm Hotel,"Negatif yonu, Isitmali havuz vardi fakat isitma acik degildi buz gibiydi.",olumsuz,0.9883632659912109
752,330,Meric Hotel Turunc,"Pozitif yonu, Personeller ilgili anlayisliydi aslinda fiyatina gore hersey iyiydi",olumlu,0.9989354610443115
753,330,Meric Hotel Turunc,"Negatif yonu, Temizlik ve kahvalti biraz eksik",olumsuz,0.9978504776954651
754,330,Meric Hotel Turunc,"Pozitif yonu, Oda temizlik personeli cok ilgilidir. Kendisine tesekkur ederim.",olumlu,0.9988109469413757
755,330,Meric Hotel Turunc,"Negatif yonu, Su problemi mevcut. Icme suyu icin bir calisma yapilabilir.",olumsuz,0.9970205426216125
756,192,Marbas Select Beach,"Pozitif yonu, Yemekler ve icecekler gayet guzeldi. Ayrica calisan arkadaslardan cok memnun kaldik. Konum da iyiydi.",olumlu,0.9972966909408569
757,192,Marbas Select Beach,"Negatif yonu, Maalesef plaj ufak ve sezlonglar cok yetersiz. Havuz da ufak ve ayni sekilde 5 tane sezlong var sadece. Hepsi kapiliyordu deniz ve havuz tarafi. Bu yonden hic memnun kalamadik.",olumsuz,0.9985345602035522
758,192,Marbas Select Beach,"Pozitif yonu, YEMEKLER, HAVUZ-DENIZ, KONUMU, PERONEL  IYI",olumlu,0.9978898763656616
759,192,Marbas Select Beach,"Negatif yonu, TEMIZLIK PERSONELI HIC UGRAMADI, TV DE 2 GUN TEK KANAL(TRTR1) VARDI TEKNIK SERVIS GEC GELDI",olumsuz,0.9969687461853027
760,192,Marbas Select Beach,"Pozitif yonu, calisanlar genelde guler yuzlu yardimci ve cozum odakli hotelin konumu cok iyi tavsiye ederim",olumlu,0.998676598072052
761,192,Marbas Select Beach,"Negatif yonu, Odadaki duslar Ve Asansor com kotu",olumsuz,0.998577356338501
762,192,Marbas Select Beach,"Pozitif yonu, Otelin konumu, calisanlarin gayreti guzeldi",olumlu,0.9986423254013062
763,192,Marbas Select Beach,"Negatif yonu, Deniz manzarali satin aldigimiz odaya 1 gun gec yerlestik, kara manzarali oda verdiler. Aradaki farki iade etmediler. Ayrica, yemekhanede sebildeki suyu cesmeden dolduruyorlardi. Odaya kapali su istedigimizde nazlanarak verdiler. Odaya tuvalet kagidi bile koymadilar son 3 gun. Surekli tavuk yemegi cikariyorlardi. Otelin banyosunda dus teknesi var eski caglardan kalma. Surekli gider tikaniyordu. Yani genel anlamda bir daha onunden gecmek istemeyecegim bir otel.",olumsuz,0.9819539785385132
764,192,Marbas Select Beach,"Pozitif yonu, Lokasyon disinda olumlu hic bir yani yoktu.",olumsuz,0.6635451316833496
765,192,Marbas Select Beach,"Negatif yonu, Tamamen berbat bir otel. Calisanlar kaba ve asla yardimci olmuyorlar. Uzun bir yolculuk sonrasi vardigimizda bir bardak su icin yalvarmak zorunda kaldik. Buzu bile tane ile veriyorlar. Yemekler cok kotu, asla hersey dahil sinifinda degil. Kaldigim en kotu oteldi. Ertesi gun ciktik ve iptal istedik. Kesinlikle tavsiye etmem",olumsuz,0.9970690011978149
766,734,No81 Hotel,"Pozitif yonu, Kalite, duzen",olumlu,0.9950608611106873
767,734,No81 Hotel,"Negatif yonu, Erisim ( yollar )",olumsuz,0.9965988993644714
768,259,Munamar Park Otel,"Pozitif yonu, Personelin tutumu",olumlu,0.9980506300926208
769,259,Munamar Park Otel,"Negatif yonu, Yemekler kotu bardaklar, tabaklar kirli, odalar kotu",olumsuz,0.9982544779777527
770,259,Munamar Park Otel,"Pozitif yonu, personel ilgi alaka guzel",olumlu,0.9976451396942139
771,259,Munamar Park Otel,"Negatif yonu, yemekler,  oda daki dus, cocuklara dondurma pasta pizza gibi seyler hic yook, hergun ayni seyi yiyorsun  ne pide cikti ne zeytinyagli vardi. kofte tavuk sogan domates  hergun ..saat gelmeden tabak bile alamiyorsun cunku izin vermiyorlar. saat gelince hurraaa herkes tabak pesinde..sonra siraya girek icin ittir kaktir. tatilmiydi savas miydi anlamadim..",olumsuz,0.9917140603065491
772,259,Munamar Park Otel,"Pozitif yonu, Personel ilgisi aile oteli olmasi",olumlu,0.998884379863739
773,259,Munamar Park Otel,"Negatif yonu, Yemek yemek icin uc ogun diger otele gitmek havuzun erken kapanmasi",olumsuz,0.9969484806060791
774,259,Munamar Park Otel,"Pozitif yonu, Olumlu yonu yok",olumsuz,0.5079384446144104
775,259,Munamar Park Otel,"Pozitif yonu, Personelleri cok iyi temizlikleri yeterli duzeyde her gun temizlik oluyor temiz havlu geliyor sampuan konuyor yemekleri de gayet guzeldi bu fiyata gore",olumlu,0.9978541731834412
776,259,Munamar Park Otel,"Negatif yonu, Herhangi bi olumsuzluga rastlamadik",olumlu,0.9742364287376404
777,259,Munamar Park Otel,"Pozitif yonu, Personelin tutumu",olumlu,0.9980506300926208
778,259,Munamar Park Otel,"Negatif yonu, Yemekler kotu bardaklar, tabaklar kirli, odalar kotu",olumsuz,0.9982544779777527
779,259,Munamar Park Otel,"Pozitif yonu, personel ilgi alaka guzel",olumlu,0.9976451396942139
834,345,Rich Melissa Hotel,"Negatif yonu, Yemekler daha iyi olabilirdi.??",olumsuz,0.9976544380187988
916,280,Four Points By Sheraton Izmir Otel,"Negatif yonu, Rezervasyonun sisteme gec yansimasi nedeniyle otele giriste bir sure beklemek zorunda kaldik",olumsuz,0.9984562993049622
780,259,Munamar Park Otel,"Negatif yonu, yemekler,  oda daki dus, cocuklara dondurma pasta pizza gibi seyler hic yook, hergun ayni seyi yiyorsun  ne pide cikti ne zeytinyagli vardi. kofte tavuk sogan domates  hergun ..saat gelmeden tabak bile alamiyorsun cunku izin vermiyorlar. saat gelince hurraaa herkes tabak pesinde..sonra siraya girek icin ittir kaktir. tatilmiydi savas miydi anlamadim..",olumsuz,0.9917140603065491
781,259,Munamar Park Otel,"Pozitif yonu, Personel ilgisi aile oteli olmasi",olumlu,0.998884379863739
782,259,Munamar Park Otel,"Negatif yonu, Yemek yemek icin uc ogun diger otele gitmek havuzun erken kapanmasi",olumsuz,0.9969484806060791
783,259,Munamar Park Otel,"Pozitif yonu, Olumlu yonu yok",olumsuz,0.5079384446144104
784,259,Munamar Park Otel,"Pozitif yonu, Personelleri cok iyi temizlikleri yeterli duzeyde her gun temizlik oluyor temiz havlu geliyor sampuan konuyor yemekleri de gayet guzeldi bu fiyata gore",olumlu,0.9978541731834412
785,259,Munamar Park Otel,"Negatif yonu, Herhangi bi olumsuzluga rastlamadik",olumlu,0.9742364287376404
786,259,Munamar Park Otel,"Pozitif yonu, Yemek temizlik ve personel cok cok iyiydi.",olumlu,0.9984451532363892
787,259,Munamar Park Otel,"Negatif yonu, Oda mobilyalari ve yatak cok eskiydi",olumsuz,0.9978986978530884
788,259,Munamar Park Otel,"Pozitif yonu, Personelleri Guler yuzluydu. Hersey icin yardimci oldular. Ozellikle bar bolumunde bulunan yilmaz bey ve sude hanima nezaketinden dolayi tesekkur ederim.",olumlu,0.9988427758216858
789,259,Munamar Park Otel,"Negatif yonu, Yemekler genelde soguktu.",olumsuz,0.9979718327522278
790,259,Munamar Park Otel,"Pozitif yonu, Personel alimi Guler yuzlu ve yardimciydi, cocuklu aile olarak hic sikilmadan keyifli ve rahat bir tatil gecirdik",olumlu,0.9973590970039368
791,259,Munamar Park Otel,"Negatif yonu, Yemekte tatli cesidi ve kalitesi cok degildi, tatliya duskunseniz bu sorun olabilir onun haricinde yemekler orta seviyedeydi",olumsuz,0.9947799444198608
792,441,Maris Beach Hotel,"Pozitif yonu, denize sifir kendine ait plajinin olmasi",olumlu,0.999125599861145
793,441,Maris Beach Hotel,"Negatif yonu, otopark bulunmamasi",olumsuz,0.997759997844696
794,297,Sesin Hotel,"Pozitif yonu, .,...,..,......",olumlu,0.9966021776199341
795,297,Sesin Hotel,"Negatif yonu, .,.............",olumsuz,0.9959964752197266
796,297,Sesin Hotel,"Pozitif yonu, .,...,..,......",olumlu,0.9966021776199341
797,297,Sesin Hotel,"Negatif yonu, .,.............",olumsuz,0.9959964752197266
798,886,More Hotel,"Pozitif yonu, Personel cok iyi",olumlu,0.9969382286071777
799,886,More Hotel,"Negatif yonu, Bar 21.00 da kapaniyor. Tatlilar cok kotu",olumsuz,0.99825519323349
800,886,More Hotel,"Pozitif yonu, Ortam guzel personel ilgili",olumlu,0.9982035160064697
801,886,More Hotel,"Negatif yonu, Yemek  biraz daha guzel olabilirdi",olumsuz,0.9960771799087524
802,886,More Hotel,"Pozitif yonu, Otel yeri mukemmel hersey cok guzeldi yemek lezzetliydi cok cesit var deniz cok guzel",olumlu,0.9985607862472534
803,338,Premier Nergis Beach,"Pozitif yonu, Genel olarak fazlasiyla memnun kaldigimiz ve arkadaslarimiza da tavsiye ettigimiz bi otel oldu, manzarasi imkanlari bufeleri hijyeni cok kaliteliydi",olumlu,0.99888014793396
804,338,Premier Nergis Beach,"Negatif yonu, Restoran kismina cesit eklenebilir ve lezzet olarak iyilestirilebilir",olumsuz,0.9859113693237305
805,338,Premier Nergis Beach,"Pozitif yonu, Konum, personel, hijyen",olumlu,0.9971283674240112
806,338,Premier Nergis Beach,"Negatif yonu, Aktivite eglence sifir.",olumsuz,0.995437741279602
807,338,Premier Nergis Beach,"Pozitif yonu, Genel olarak fazlasiyla memnun kaldigimiz ve arkadaslarimiza da tavsiye ettigimiz bi otel oldu, manzarasi imkanlari bufeleri hijyeni cok kaliteliydi",olumlu,0.99888014793396
808,338,Premier Nergis Beach,"Negatif yonu, Restoran kismina cesit eklenebilir ve lezzet olarak iyilestirilebilir",olumsuz,0.9859113693237305
809,338,Premier Nergis Beach,"Pozitif yonu, Konum, personel, hijyen",olumlu,0.9971283674240112
810,338,Premier Nergis Beach,"Negatif yonu, Aktivite eglence sifir.",olumsuz,0.995437741279602
811,195,Myra Hotel,"Pozitif yonu, Yemekler konum fiyat",olumlu,0.9980185031890869
812,195,Myra Hotel,"Negatif yonu, Havuz derin",olumsuz,0.9960998892784119
813,195,Myra Hotel,"Pozitif yonu, Yemekler konum fiyat",olumlu,0.9980185031890869
814,195,Myra Hotel,"Negatif yonu, Havuz derin",olumsuz,0.9960998892784119
815,242,Wind Of Lara Hotel Spa,"Pozitif yonu, Masaj cok guzeldi.lobideki personel cok ilgiliydi.garsonlar iyiydi.turk gecesi animasyonlar guzeldi.",olumlu,0.9980970621109009
816,242,Wind Of Lara Hotel Spa,"Negatif yonu, Yemek cesidi cok ama lezzetli degil.temizlik personeli bastan savma is yapiyor.yemekhanede sinekler vardi.Temizlik personeli gereken onemi gostermiyor. Temizlige gelen kadinlar temizlik icin cagirmis olmamiza ragmen carsaflari degistirmeden gitti.banyoyu yikamadi. Bizden oncekilerden dusen sticker hala yerde duruyordu. Disaridaki ve icerideki havuzlar kirliydi.Ozetle temizlik problemi var diger seyler guzel.",olumsuz,0.9595754146575928
817,242,Wind Of Lara Hotel Spa,"Pozitif yonu, calisan tum personeller cok iyi islerini iyi takip ediyor ve yapiyorlar.",olumlu,0.9986580014228821
818,242,Wind Of Lara Hotel Spa,"Negatif yonu, plaj temizligi haricinde olumsuz bir duruma rastlamadik.",olumlu,0.5737149715423584
819,242,Wind Of Lara Hotel Spa,"Pozitif yonu, Yemek cesitli ve lezzetliydi. Animasyon ekibi cok keyifli arkadaslar ve cok eglendirdiler. Havuz barda Ahmet, restaurantta Serkan (garson), loby barda Aylin cok yardimci oldular. Hersey icin tesekkurler.",olumlu,0.9980310797691345
820,242,Wind Of Lara Hotel Spa,"Pozitif yonu, Temizlik ve hizmet iyi",olumlu,0.9984450340270996
821,242,Wind Of Lara Hotel Spa,"Negatif yonu, Turkce canli muzuk az",olumsuz,0.997445285320282
822,242,Wind Of Lara Hotel Spa,"Pozitif yonu, animasyon ekibi iyi",olumlu,0.9965943694114685
823,242,Wind Of Lara Hotel Spa,"Negatif yonu, temizlik yetersiz.Bardaklar leke icinde, havuz yanindaki wc ler temiz degil.",olumsuz,0.9981139302253723
824,235,Relax Beach Hotel,"Pozitif yonu, Denize yakinlik, havuz, anayola yakinlik, calisanlarin samimiyeti, orta buyuklukte bir yer olmasi, Cihat Bey.",olumlu,0.99899822473526
825,235,Relax Beach Hotel,"Negatif yonu, Sonuna ve hamam ucretsiz olsa daha mutlu olurduk.",olumsuz,0.9946543574333191
826,235,Relax Beach Hotel,"Pozitif yonu, olumlu yonu salatalar fena degildi Personel elinden geleni yapmaya calisiyor zaten o tesis personel sayesinde ayakta duruyor diye dusunuyorum",olumlu,0.9980567693710327
827,235,Relax Beach Hotel,"Negatif yonu, Personel iyi fakat yonetim ve patron mantigi degismeli.",olumsuz,0.992406964302063
828,235,Relax Beach Hotel,"Pozitif yonu, Otel aktiviteleri cok guzel heryer piril piril hergun oda temizligi yapiliyor ekstra temizlik ihtiyacimizin bile yardimci oldular",olumlu,0.9989871382713318
829,235,Relax Beach Hotel,"Negatif yonu, Turk kahvesinin ucretli olmasi:)",olumsuz,0.9980714321136475
830,374,Kocaman Hotel,"Pozitif yonu, personel ve fiyat",olumlu,0.9970549941062927
831,374,Kocaman Hotel,"Negatif yonu, oda kalitesi kotu",olumsuz,0.9973124861717224
832,757,Signature Alacati,"Pozitif yonu, Otel sahibi calisanlar konum hizmet olarak super herkese tavsiye ederim zaten inanilmaz guler yuzluler tekrar giderim",olumlu,0.9989922046661377
833,345,Rich Melissa Hotel,"Pozitif yonu, Personel ilgili guleryuzlu yiyecek icecekte sinirr yoktu odalar temizdi gunluk temizlik yapildi giris saatinde esneklik gosterildi tesekkur ederiz..",olumlu,0.9991236329078674
835,345,Rich Melissa Hotel,"Pozitif yonu, Otel tam bir fiyat performans oteli bu seneki tatillerin pahaliligina gore burasi cok cok iyiydi. Yemekler cesitli ve doyurucuydu valla yika basa yedik personelin ilgi alakali guzeldi. Ilgililerdi. Odalarda hic bir sikinti yasamadik. Havuz kucuktu ancak biz zaten cok girmedik etrafi gezmekten. Konum olarak merkezi yerde carsiya yuruyerek gittik geldik. Etrafta gezilecek yerlerin ortasinda kaliyor. Sadece bahce tarzi bir yeri olsa otel daha da super olurmustu.",olumlu,0.9876928329467773
836,345,Rich Melissa Hotel,"Negatif yonu, 4 yildizi kontrol edilsin, ucret 4 yildiz, otel bildiginiz pansyon",olumsuz,0.9936924576759338
837,431,Kolibri Hotel,"Pozitif yonu, tatil deyince aklima gelecek  tek otel oldu ......",olumlu,0.9983717203140259
838,237,Silver Hotel,"Pozitif yonu, Ufak tefek aksakliklar disinda tam bir aile oteli. Personel guleryuzlu ve caliskan. Odalarin temizligi konusuna biraz daha ozen gosterelebilir ancak calisanlar ellerinden geleni yapmaya calisiyor. Mutfak ve cesitlilik iyi ancak kullanilan catal bicak ve tabaklar yenilenme istiyor gibi. Yogunluk olmasina karsin verilen hizmet iyi. Herhangi birsey icin 'bitti kalmadi' denilmiyor. ancak, cayin demlenmesi konusunda misafirlerin zamansiz mudahaleleri sikinti oluyor. Hersey icin tesekkurler.",olumlu,0.9899634718894958
839,237,Silver Hotel,"Negatif yonu, Beklentilerinize gore ve baktiginiz yere gore yani eksik ararsaniz bulursunuz, ancak ful olan bir otelde bir takim aksakliklarin olmasi normal. Belki spor gibi aktiveteler icin yeni alanlar olusturulabilir. Tesekkurler.",olumsuz,0.9890726804733276
840,298,Side Amour Hotel,"Pozitif yonu, 14-18.08.2023 tarihleri arasinda 7 kisi konakladik. Memnun kalmadigim hicbir sey olmadi Otel gercekten fiyat performans oteli. 5 Yildizli o kocaman otellerden cok daha rahat bir tatil gecirdik. Sabahlari havuz kenarinda sezlong kapma yarisi yoktu. Hicbir zaman Yemek sirasi beklemedik . Calisanlar cok guler yuzlu. Herhangi bir isteginiz oldugunda hemen yapiyorlar.",olumlu,0.997448742389679
841,298,Side Amour Hotel,"Negatif yonu, Bana gore olumsuz degil ama deniz seven biri icin soylemek istiyorum denize sifir bir otel degil ama belirli saatlerde otelin servisi ile denize 5 dk da ulasabilirsiniz. Bence bu da bir eksik degil ama isteyenler icin soyluyorum animasyon ekibi yoktu.",olumlu,0.5486663579940796
842,298,Side Amour Hotel,"Pozitif yonu, Yemekler ve temizlik idealdi her gun temizlik yaptilar ve talebim uzerine de odayi topladilar , yemek cesitliligi tatmin ediciydi , denize shuttle olmasi gibi hizmetleri cok iyi dusunulmus. Resepsiyondan memnun kaldik her turlu bize yardim etmeye calistilar tesekkurler",olumlu,0.9946065545082092
